evolution$generation,synthRankSize,nwThresholdQuantile,nwGmax,nwExponent,gravityWeight,gravityGamma,gravityDecay,hierarchyPopFinal,hierarchyClosenessFinal,rankCorrsPopClosenessFinal,evolution$samples
2000,0.3010733927524619,0.5909742101300537,0.01068640139342355,0.4221014149731772,8.730247709079997E-4,1.0753774615998757,482.2825343069629,-0.3109311294300402,-0.18676062902396134,-0.0389247311827957,7
2000,1.1909521453194973,0.17459933038933134,0.008451254394581543,1.1219362626831764,0.009202486363553199,4.5515657532237395,20.91786093667539,-1.9822720087859125,-0.18640313999643365,0.18946236559139784,8
2000,0.6289850222115176,0.4990536021950525,0.011773960448736185,0.8823206059038525,8.796693594417273E-4,1.14222453719418,86.19086569391268,-0.6537411234258773,-0.22363895147019977,0.2010752688172043,7
2000,0.7135036788397187,0.00846032340108732,0.03740131258264823,0.6856105617509843,0.007229848478574027,4.698507673061516,181.1750132706669,-1.3402541883981034,-0.16781936772614744,-0.19548387096774195,5
2000,1.366662614163116,0.07347346856655708,0.0041783294182631825,3.382045267236072,0.0010701549868578652,1.7896913108424728,414.3370931800872,-1.4529154317752546,-0.18336715864919118,0.03397849462365592,8
2000,0.5165809331446848,0.2897775517003045,0.019391482592226957,4.032046098376275,1.4127852732394476E-4,2.11708911725195,110.71238616757704,-0.5229441118272674,-0.2579567895481002,0.16172043010752687,8
2000,1.560919893600785,0.940327451529274,0.012968708605554699,1.6428610477946113,0.0045419140116406,2.27588167947557,245.1785767085463,-1.959172902000036,-0.17895769649111914,0.2561290322580645,6
2000,1.6402802888615007,0.926901634600321,0.00397586598682943,2.1265547297283796,0.008373610127974978,2.0771718668189076,280.39526969529936,-2.358836138592852,-0.18937854155018713,0.09010752688172043,6
2000,1.9399875024846598,0.923168746601592,0.03113701841684542,2.4854952805693804,4.106309155075459E-4,0.9401567902446434,9.014523346343589,-1.9642944011786014,-0.4979295288181627,0.3498924731182796,9
2000,0.8835493739761873,0.8909736836126624,0.03383096288674299,2.6442016670273416,0.0030808703382878976,3.2883023364902977,369.92511612308925,-1.1527817374235068,-0.41816360333052105,0.39956989247311825,4
2000,1.9399872516587258,0.9231688358685423,0.031137018418183716,2.485495615837925,4.106309141050804E-4,0.9401566787027884,9.014608546278941,-1.9651973650002872,-0.5421254824124853,0.36731182795698925,6
2000,1.9399874101202106,0.9231688358685423,0.03113701839513411,2.4854956154727605,4.106309463146514E-4,0.9401566517375038,9.01462187644321,-1.9644269721611525,-0.5136224471251304,0.3270967741935484,4
2000,0.19032185432620452,0.6405708355624735,0.04525528095260593,4.608277763743838,0.0064417387953882126,1.7360439407686779,196.37122509132945,-0.29715365249138453,-0.5376471679533004,0.48193548387096774,5
